ID,NAME,ADDRESS,CITY,STATE,ZIP,PHONE
14809669-f07e-332c-a62d-ebcf7857beaa,Sutherlanfd Lodge Surgery,Baddow Road 115,Chelmsford,Essex,CM2 9,
11e64fce-36b3-3258-81b3-7d5eee6da187,Newport Surgery,Frambury Lane nan,Saffron Walden,Essex,CB11 3,
e0542eeb-0e50-35ff-91b0-b25dc5e4c6fe,Southbourne Grove Surgery,Southbourne Grove 314,Westcliff-on-Sea,Essex,SS0 9,
80a2d30d-4ef1-3265-a287-f796fe00dbcd,Coggeshall Surgery,,Colchester,Essex,CO6 1,
15b16e9f-e9e2-3a3e-b712-8b33da047365,Sutherlanfd Lodge Surgery,Baddow Road 115,Chelmsford,Essex,CM2 9,
39663604-8e31-3e56-b08d-219f2d54bd87,Old Rectory,,Colchester,Essex,CO2 7,
33074999-344d-34e4-8907-2e06f255eb5b,Downhall Park Surgery,Rawreth Lane 49,Rayleigh,Essex,SS6 7,
0273772b-8bb6-346a-8066-1d419c1f8ffa,Basildon University Hospital,Nether Mayne nan,Basildon,Essex,SS15 5,+44 1268 524900
9d86108d-9783-3e17-94f4-a1ae203a6743,Scott Park Surgery,Western Approaches 205,Southend-on-Sea,Essex,SS1 1,
4cbb091b-7b9b-3467-a561-3b0e1ec8aae1,Rowhedge Medical Practice,,Colchester,Essex,CO4 3,
b68fa41e-4735-3b7a-b5b2-965b3462d833,Chelmsford and Essex Centre,,Chelmsford,Essex,CM2 6,
885b710f-7338-36f9-814f-f8df604fa5ba,Hutton Mount Surgery,,Brentwood,Essex,CM14 4,
28668db8-5791-3c9f-9539-17309418e1db,Dilip Sabnis Medical Centre,Linford Road nan,Grays,Essex,RM16 4,+44 1375 851578
097c33bd-7c91-3302-a16f-754df094c350,Frinton Medical Eye Centre,Connaught Avenue 86,Frinton-on-Sea,Essex,CO13 0,
59bc7845-d9f5-3b30-a72a-b6a608c94622,Danbury Medical Centre,Maldon Road 52,Chelmsford,Essex,CM3 4,
8c3741bd-99fc-37a3-8d92-f2f1519fef58,Dilip Sabnis Medical Centre,Linford Road nan,Grays,Essex,RM16 4,+44 1375 851578
4fe3da4d-7e22-396a-810c-d17cb6c31bcd,Beauchamp House Surgery,Baddow Road 37,Chelmsford,Essex,CM2 6,
a19623dd-7d67-34ae-81d5-9bc7deee7d89,Beauchamp House Surgery,Baddow Road 37,Chelmsford,Essex,CM2 6,
1c5d114c-2522-34fa-90ab-4509f69b6eaa,Hutton Mount Surgery,,Brentwood,Essex,CM14 4,
19c462f4-d982-3c61-9ccc-138f43176f9d,Chelmsford and Essex Centre,,Chelmsford,Essex,CM2 6,
daecb72d-6e13-358e-8370-03a844ab40b8,Highwoods Surgery,Highwoods Square nan,Colchester,Essex,CO4 9,
0fcc7000-d086-3b66-a53f-4090864b3f6e,Old Rectory,,Colchester,Essex,CO2 7,
e5705f12-25a7-32ae-beaf-6067036a3797,St Peter's Hospital,Spital Road nan,Maldon,Essex,CM9 5,
874a340a-9abb-31c2-9b6b-70166b882380,Beauchamp House Surgery,Baddow Road 37,Chelmsford,Essex,CM2 6,
0464948e-152d-3f6b-bf90-d992c9e65fbf,Nayland Surgery,Bear Street 93,Colchester,Essex,CO6 4,
ce8b8763-7de6-348f-9bc5-c08d7f5c3c84,The High Wood Surgery,,Brentwood,Essex,CM14 4,
9c197d5f-d008-3002-9bfe-d4f3e9f1bed4,Chelmer Village Surgery,,Chelmsford,Essex,CM2 6,
85148e87-5439-3da6-bd80-a9a560f33373,Rochford Hospital,,Rochford,Essex,SS4 1,
51a44c78-5a99-3441-87da-0a1bfbf47c52,Mountbatten House Surgery,,Chelmsford,Essex,CM2 6,
72a2116b-c5a7-3bb2-8f38-e34c5033e3d6,North Road Primary Care Centre,,Westcliff-on-Sea,Essex,SS0 9,
bb93fd3d-47df-3fc7-9bc4-e188ab8e9132,Rochford Hospital,,Rochford,Essex,SS4 1,
e76fee77-4479-34d7-8fef-d5c17067d06f,Hassengate Medical Centre,,Stanford le Hope,Essex,SS17 0,
7144aa0c-0664-32de-9b1e-8d3ac32fdc92,Jenner House,,Harlow,Essex,CM20 2,
0007e019-bf4b-3aa1-b829-a097246b6869,Collingwood Road Surgery,,Witham,Essex,CM8 2,
0eca445c-c6eb-36d2-958c-9a39d3bbde13,Shrub End Surgery,Shrub End Road 122,Colchester,Essex,CO2 7,
d53c3dcc-82f8-36bc-afa4-a308362e9578,Danbury Medical Centre,Maldon Road 52,Chelmsford,Essex,CM3 4,
5776b82e-7fe5-3442-85d4-c03128993828,Springfield Hospital,Lawn Lane nan,Chelmsford,Essex,CM2 6,+44 1245 952741
7038e0e8-00c5-3b8d-ab26-9517b9298c33,Stratheden Hospital,,,Fife,KY15 5,
747ba2c6-f133-30ac-98b4-ccdc38e17071,Valleyfield Health Centre,,Dunfermline,Fife,KY12 8,
9f7873e3-088d-3f49-83e7-eb5417fdf64b,Kelty Medical Practice,Main Street 80,Kelty,Fife,KY4 0,+441383 831281
67ed6ffd-0bb3-3101-aa57-9230f0d16b91,Crossgates Medical Practice,Main Street 94,Cowdenbeath,Fife,KY4 8,
b6bff08d-753b-3064-b04e-2dab794cedc8,Crossgates Medical Practice,Main Street 94,Cowdenbeath,Fife,KY4 8,
196de635-597d-3638-9a23-759bff550561,Auchtermuchty Health Centre,,Cupar,Fife,KY14 7,
75a4e71c-4db9-3772-a1dc-68ae0701d88d,Lynebank Hospital,,Dunfermline,Fife,KY11 8,
4af13849-f777-3983-8f89-23638c003d28,Cos Lane Medical Practice,,Glenrothes,Fife,KY7 5,
0c73b4b5-d435-37ec-96a1-9845bbae410f,New Park Medical Practice,,Dunfermline,Fife,KY12 0,
79cd4871-feea-35c7-812a-acc1527f9a5d,Hospital Hill Surgery,,Dunfermline,Fife,KY12 0,
ef5c2706-fd90-389c-8eb6-6efa88614835,Whyteman's Brae Hospital,,Kirkcaldy,Fife,KY1 1,
23f21f1d-d119-3ed7-ba97-b54e1d130337,Charlestown Surgery,,Dunfermline,Fife,KY11 3,
d3676c23-4290-318e-9912-1ed8b1e61e1c,Cameron Hospital,,Leven,Fife,KY8 5,
11f8b077-ea4d-362d-8f75-d1b56261e9c6,Bennochy Medical Centre,Bennochy Road 65,Kirkcaldy,Fife,KY1 1,
4adb784a-365c-3ae9-99f7-0c505f2c23aa,Kinghorn Health Centre,,Burntisland,Fife,KY3 9,
270aadb7-5c89-33b4-b0c9-f8995522cd3b,St Andrews Community Hospital,,St Andrews,Fife,KY16 9,
9247ac82-236f-3c00-b699-5e26c68f53dd,Adamson Hospital,,Cupar,Fife,KY15 4,
cae9249d-29cb-3dcd-8838-8ac86705a20f,Charlestown Surgery,,Dunfermline,Fife,KY11 3,
bb84ee04-f1e3-366e-bdd6-45a48e88fc8b,Park Road Surgery,Park Road nan,Dunfermline,Fife,KY11 2,+44 1383 418931
bd1464ef-9a3d-3477-a1da-dd59b5676072,Ladybank Clinic,,Cupar,Fife,KY15 7,
bd69df18-53fe-3e53-9c45-0879b128e775,Glenrothes Hospital,,Glenrothes,Fife,KY7 5,
c92687da-456c-3685-9ac6-a084ee5179db,Dalgety Bay Health Centre,Regents Way nan,Dunfermline,Fife,KY11 9,
bb0f7f19-bf14-37d0-8628-9dd41674c59e,Queen Margaret Hospital,Whitefield Road nan,Dunfermline,Fife,KY12 0,
8a0182d6-a388-3295-ae0b-638e3cf01ad7,St Andrews Community Hospital,,St Andrews,Fife,KY16 9,
8deb2aae-8fbe-3f41-bb25-aedbbd2bf5c8,Pitcairn Practice,Main Street 11,St Andrews,Fife,KY16 0,
1e5ce432-fc9a-391b-973d-630a9bfdc2fd,New Park Medical Practice,,Dunfermline,Fife,KY12 0,
b8c3c063-3b58-3a14-a5a0-56ca8085fc37,Ladybank Clinic,,Cupar,Fife,KY15 7,
4afb66b6-fa71-33e2-97f3-070bb8b954f2,Kinghorn Health Centre,,Burntisland,Fife,KY3 9,
ac1d3379-6d48-3abd-891e-f91f38fd7dc7,Inverkeithing Medical Group,Friary Court 5,Inverkeithing,Fife,KY11 1,
1735b976-c607-3313-8804-36e7b319d035,Cameron Hospital,,Leven,Fife,KY8 5,
15c4848c-db35-3f7e-8516-ee13aa82dfd6,Pitteuchar Health Centre,Glamis Avenue nan,Glenrothes,Fife,KY7 5,
392e8f30-f38e-3706-b902-cd85c200b3d4,Hospital Hill Surgery,,Dunfermline,Fife,KY12 0,
3d326e61-1da6-347e-8181-7a197cb5b69d,Glenrothes Hospital,,Glenrothes,Fife,KY7 5,
704b327f-137f-3022-8be6-126cd6c7261d,Kirkcaldy Health Centre,,Kirkcaldy,Fife,KY1 1,
83605b38-5b3c-3f84-bed1-349ad1347058,Skeith Health Centre,,Anstruther,Fife,KY10 3,
4a99397a-8a02-325f-ae78-59d537c5bdd0,Glenwood Health Centre,,Glenrothes,Fife,KY7 5,
8bcee04c-79e7-3d2f-8ce1-5ff58a596175,Victoria Hospital,Hayfield Road nan,Kirkcaldy,Fife,KY1 1,+441592 643355
a6fe61a3-3ac8-333f-afa8-5f6a27a3c1f2,Pitteuchar Health Centre,Glamis Avenue nan,Glenrothes,Fife,KY7 5,
6092d0e3-77c8-3e19-bbbd-70951643d6b4,Crossgates Medical Practice,Main Street 94,Cowdenbeath,Fife,KY4 8,
bdb30c53-125e-33fd-9f80-8e5ea7651696,Glenwood Health Centre,,Glenrothes,Fife,KY7 5,
355d5ffe-c5af-3632-92b5-003cbe81d8d0,Masterton Health Centre,Somerville Street nan,Burntisland,Fife,KY3 9,
196846e1-f814-382d-8225-e57382e7c475,Masterton Health Centre,Somerville Street nan,Burntisland,Fife,KY3 9,
10db4ea8-d7a3-31cb-801f-a4e2505655ad,Kelty Medical Practice,Main Street 80,Kelty,Fife,KY4 0,+441383 831281
5832ddaa-6322-3568-beb7-b7b08dac84e3,Glenrothes Hospital,,Glenrothes,Fife,KY7 5,
f587e8a5-4bad-30ac-af77-4747ea9d0efd,Millhill Surgery,,Dunfermline,Fife,KY12 0,
caefd15c-e4e0-3a5e-b486-a2a5bc659955,Skeith Health Centre,,Anstruther,Fife,KY10 3,
1adc8aef-98ad-3d82-ad4a-1b39a8a903e0,Randolph Wemyss Memorial Hospital,,Leven,Fife,KY8 1,
befc346d-f6c0-379a-8300-75d6b8f56121,New Park Medical Practice,,Dunfermline,Fife,KY12 0,
66ab1dcc-3e5f-3309-8745-6a02dbeee395,Dalgety Bay Health Centre,Regents Way nan,Dunfermline,Fife,KY11 9,
21edcb73-8a26-3842-a32b-3da8743b173b,Stratheden Hospital,,,Fife,KY15 5,
f46eac04-ccd3-3d4b-8f85-9c2fa32e5a8b,Markinch Medical Practice,High Street 19,Glenrothes,Fife,KY7 6,+44 1592 610640
304e8ef1-22ce-3f38-99f0-bd9514a38f21,Randolph Wemyss Memorial Hospital,,Leven,Fife,KY8 1,
9660e449-8584-375a-9eca-31a13989928e,Primrose Lane Medical Centre,Jutland Street 3-5,Dunfermline,Fife,KY11 2,
07192ffb-b05d-3cf1-a14b-201f427c1ea7,St Andrews Community Hospital,,St Andrews,Fife,KY16 9,
b6ea1d1f-b87f-37e6-9f21-608581a306b4,Lynebank Hospital,,Dunfermline,Fife,KY11 8,
9e02d1c5-abe2-35ca-a553-e402e14106c9,Primrose Lane Medical Centre,Jutland Street 3-5,Dunfermline,Fife,KY11 2,
244c0688-1d07-3fe1-92b0-6061f9bbfbc9,Lynebank Hospital,,Dunfermline,Fife,KY11 8,
b258dfdf-81d7-3141-915e-08b78ed6d1a5,Victoria Hospital,Hayfield Road nan,Kirkcaldy,Fife,KY1 1,+441592 643355
97b5da57-218a-3c50-b332-014964157007,Randolph Wemyss Memorial Hospital,,Leven,Fife,KY8 1,
90b1a4e8-800e-3d21-b0e5-395658bbc8e0,Valleyfield Health Centre,,Dunfermline,Fife,KY12 8,
ac95ad93-46ac-3af0-a989-ed2a255bdab5,Skeith Health Centre,,Anstruther,Fife,KY10 3,
6f0d3c41-4a11-3b54-b1be-8a6e425ef3d0,Kinghorn Health Centre,,Burntisland,Fife,KY3 9,
87917049-8965-3cde-9756-44c84be9203c,Glenwood Health Centre,,Glenrothes,Fife,KY7 5,
1cdc8e52-49ed-3071-87ff-2ef20e5208e6,Park Road Surgery,Park Road nan,Dunfermline,Fife,KY11 2,+44 1383 418931
ef869462-6de2-3169-bbba-641c5ad14f76,Whyteman's Brae Hospital,,Kirkcaldy,Fife,KY1 1,
7a4616c0-f13d-36ab-8b6a-3f2ab1e27936,Pitteuchar Health Centre,Glamis Avenue nan,Glenrothes,Fife,KY7 5,
f78463c6-43c5-3e27-97c5-db2eb0556281,Adamson Hospital,,Cupar,Fife,KY15 4,
e3adfae1-a2a5-3cb7-be9c-43595c1e1c74,Dental Centre,,Glenrothes,Fife,KY7 5,
398a39e9-1ad1-3f4f-92c1-8ae1cebc88a0,Cos Lane Medical Practice,,Glenrothes,Fife,KY7 5,
2f2306df-8e6e-3502-b6e1-39f6e06f7f92,Cowdenbeath Medical Practice,,Cowdenbeath,Fife,KY4 9,
2624b6b8-77d8-3725-afc3-ce36b5577fe9,Bennochy Medical Centre,Bennochy Road 65,Kirkcaldy,Fife,KY1 1,
758461fe-36f2-3373-8998-8ce3fcaedd01,Inverkeithing Medical Group,Friary Court 5,Inverkeithing,Fife,KY11 1,
8845f6a3-af02-32bd-b9b1-b5229d68c8c3,Bellyeoman Surgery,,Dunfermline,Fife,KY12 0,
562d487e-3f4e-37f4-b406-71396bd2e2b3,Bellyeoman Surgery,,Dunfermline,Fife,KY12 0,
3043835a-0e05-30a9-9f97-3a62781336f3,Pitcairn Practice,Main Street 11,St Andrews,Fife,KY16 0,
92d0623c-4625-3361-baf8-8537c9c5fb37,Dental Centre,,Glenrothes,Fife,KY7 5,
adba81ce-02ac-3f6d-9896-ce5c715258bd,Millhill Surgery,,Dunfermline,Fife,KY12 0,
36f30606-c74f-3344-a1f4-c96fba869d36,Dalgety Bay Health Centre,Regents Way nan,Dunfermline,Fife,KY11 9,
b48605ef-c08a-3ee7-a751-a0fb93817309,Dental Centre,,Glenrothes,Fife,KY7 5,
5e2e09f1-001e-3862-8c02-d607e414362a,Adamson Hospital,,Cupar,Fife,KY15 4,
ac20811b-86bd-34cd-ba15-b370efb2cfd0,Hospital Hill Surgery,,Dunfermline,Fife,KY12 0,
0bcf7f7b-8837-337d-ab3a-3b1571e3c349,Cowdenbeath Medical Practice,,Cowdenbeath,Fife,KY4 9,
b556ca4c-e34c-31a4-afc4-3b928b528105,Kirkcaldy Health Centre,,Kirkcaldy,Fife,KY1 1,
238dbbbe-2c4e-3faa-baba-22c994ac086d,Charlestown Surgery,,Dunfermline,Fife,KY11 3,
6b5eb483-db18-31bf-a38c-2013c7cb65ee,Inverkeithing Medical Group,Friary Court 5,Inverkeithing,Fife,KY11 1,
cc70b567-2677-3cc3-a665-4a3fa6766a8e,Kirkcaldy Health Centre,,Kirkcaldy,Fife,KY1 1,
c4d1246d-092f-3c18-b09c-436e57e45124,Whyteman's Brae Hospital,,Kirkcaldy,Fife,KY1 1,
94340bf9-50bb-31e1-90b5-b6186ecb1870,Cameron Hospital,,Leven,Fife,KY8 5,
7db899ef-242d-33c7-a63f-9190e56611ca,Bellyeoman Surgery,,Dunfermline,Fife,KY12 0,
b2014dc8-4705-36fa-a7ff-4d06381ff033,Ladybank Clinic,,Cupar,Fife,KY15 7,
bfabb79b-c01a-3199-9457-b3ee810dd867,Cos Lane Medical Practice,,Glenrothes,Fife,KY7 5,
3ecab224-5c7b-3e8f-b5c8-f3a5aa5518ad,Kelty Medical Practice,Main Street 80,Kelty,Fife,KY4 0,+441383 831281
93158e9b-0968-33dd-a6b3-adf0207cf185,Pitcairn Practice,Main Street 11,St Andrews,Fife,KY16 0,
2c70fd2c-f251-366e-bd77-fef9ef84bfb5,Auchtermuchty Health Centre,,Cupar,Fife,KY14 7,
b013d8fa-7a36-355c-88fe-dbb997601f16,Masterton Health Centre,Somerville Street nan,Burntisland,Fife,KY3 9,
3b2f3ff9-5095-3eb1-bb8d-64c494363641,Auchtermuchty Health Centre,,Cupar,Fife,KY14 7,
1072b709-cdb2-34c5-9ba2-198b20075811,Markinch Medical Practice,High Street 19,Glenrothes,Fife,KY7 6,+44 1592 610640
4d8cbf09-e654-3446-aee7-51de8a9e2282,Valleyfield Health Centre,,Dunfermline,Fife,KY12 8,
b5eb4e71-83d2-3406-9cff-97a783304ff5,Stratheden Hospital,,,Fife,KY15 5,
4aa6df98-e18f-3c6c-942c-2bd9777c1955,Queen Margaret Hospital,Whitefield Road nan,Dunfermline,Fife,KY12 0,
c6a36579-2151-3f62-bbfc-f013a4c3c9b5,Bennochy Medical Centre,Bennochy Road 65,Kirkcaldy,Fife,KY1 1,
fec760fc-ef31-3eec-a7a1-6e2264267961,Cowdenbeath Medical Practice,,Cowdenbeath,Fife,KY4 9,
1183d962-2a6e-33b9-b5d8-0ce5f5258dfe,Victoria Hospital,Hayfield Road nan,Kirkcaldy,Fife,KY1 1,+441592 643355
77614ea5-96d6-3c35-b54e-d3041cda8450,Park Road Surgery,Park Road nan,Dunfermline,Fife,KY11 2,+44 1383 418931
a3af3f26-2ac2-378e-bfa9-1fe7847d4d39,Primrose Lane Medical Centre,Jutland Street 3-5,Dunfermline,Fife,KY11 2,
0f4c2bcc-fe6f-35b3-b244-0bdae37cf7a5,Markinch Medical Practice,High Street 19,Glenrothes,Fife,KY7 6,+44 1592 610640
13f136ae-b136-3c7c-b3ba-b9336c24a91a,Millhill Surgery,,Dunfermline,Fife,KY12 0,
4911213c-80ec-3ac1-a895-0b998bb9531d,New Ash Green Surgery,,Longfield,Kent,DA3 8,
458e8143-ae5b-32ad-9a9e-632349e9fd34,Highcliffe Medical Practice,Hermitage Road nan,Rochester,Kent,ME3 7,
c5b0e50c-7a12-3da2-8c92-d9fe9dbc0a53,College Road Clinic,,Margate,Kent,CT9 1,
02e3bd31-2473-37de-a7d4-d9eb72d4cdc5,Sydenham House Medical Centre,Mill Court nan,Ashford,Kent,TN23 1,+44 1233 645851
63999baf-da6b-3a16-b3cf-bac5a2ca4b2d,Ivy Court Surgery (temporary Location),,Tenterden,Kent,TN30 6,
31d4c0b2-daf5-33ab-bcca-8972476c93b4,Rusthall Medical Centre,,Tunbridge Wells,Kent,TN4 8,
1ec72224-6a33-35d4-98d2-ec93982bbd55,Highcliffe Medical Practice,Hermitage Road nan,Rochester,Kent,ME3 7,
e0271911-12f5-34da-847f-d4ebcaffa4e6,St Mary's Island Surgery,,Gillingham,Kent,ME7 4,+441634890712
d17b4772-de97-35f2-827c-72314b85e17d,Chartham Surgery,,Canterbury,Kent,CT4 7,
8b29f8e0-925e-3028-9f31-b23ede5beac5,Darent Valley Hospital,,Dartford,Kent,DA1 1,
0f262f93-924b-3139-bee8-1e0e8860b83c,Crayford Town Surgery,,Dartford,Kent,DA1 4,
72153992-093e-3195-be1b-49f3a43f5c1a,William Harvey Hospital,,Ashford,Kent,TN23 1,
b2b58495-9b3e-38bf-80c2-2861bbda1c65,Headcorn Surgery,,Ashford,Kent,TN27 9,
0f9eda1b-6376-3702-8912-8a9bd8a8f540,New Ash Green Surgery,,Longfield,Kent,DA3 8,
2270c91b-0ac2-335e-8b40-2f7932097dbe,Meopham Medical Centre,,Gravesend,Kent,DA13 0,
c1dfa8a0-70d7-360f-b9d9-cca1d11d4b6d,Willesborough Health Centre,,Ashford,Kent,TN24 0,
679b3c8e-29e5-3ea5-a579-f7781320b9e9,The Maidstone Hospital,,Maidstone,Kent,ME16 9,
a23bff0b-1325-33dc-81a6-4703b5021261,Cuxton Medical Centre,Wood Street 19A,Rochester,Kent,ME2 1,
398e07f2-a5a3-36d1-83e2-9926f21507df,Lyminge Surgery,,Folkestone,Kent,CT18 8,
3d133cbb-06f8-3650-af72-afef9478cca2,Swanscombe Health Centre,,Swanscombe,Kent,DA10 0,
4412feca-05ae-393a-9837-a496928936d2,Queen Victoria Memorial Hospital,,Herne Bay,Kent,CT6 5,
bac54efa-766f-337c-bce5-1926566af985,Cuxton Medical Centre,Wood Street 19A,Rochester,Kent,ME2 1,
5326a526-b6e3-3d76-9014-3af479196595,Kingsnorth Medical Practice,,Ashford,Kent,TN23 3,
7c8640b8-3bba-3cf9-bf24-e38654d57a2e,Broadstairs Health Centre,,Broadstairs,Kent,CT10 1,
3d94e845-0073-30bd-a09c-6a7b2535555b,Whitstable and Tankerton Hospital,,Whitstable,Kent,CT5 1,
683688b2-ac59-3455-a8fb-9e606bab3e6e,New Dover Road Surgery,New Dover Road 10,Canterbury,Kent,CT1 2,+44 1227 462197
d84dd5e0-4cb9-38f9-8964-c8f7190bce84,Lyminge Surgery,,Folkestone,Kent,CT18 8,
1f18a071-e190-3ec8-9ad4-e83a54b684b1,Amhurst Medical Practice  Brasted Practice,High Street nan,Sevenoaks,Kent,TN13 1,
3e60465b-2c08-3404-9fea-cc828403c90c,Medway Maritime Hospital,Windmill Road nan,Gillingham,Kent,ME7 5,+44 1634 830000
05819b5b-fca6-36fb-936b-421110919eb6,Highcliffe Medical Practice,Hermitage Road nan,Rochester,Kent,ME3 7,
3dc5b902-ecd2-3bf6-a705-63ee3382d5a4,Royal Victoria Hospital and Folkestone Minor Injury Unit,,Folkestone,Kent,CT19 5,
0fe1656d-a0f5-3c44-a7e4-94f9c91a68af,Queen Elizabeth The Queen Mother Hospital,,Margate,Kent,CT9 4,
4371e97a-bd29-341b-8248-b4d23ea16259,The London Road Medical Centre,London Road 32,Sittingbourne,Kent,ME10 4,
7c3d135b-5ac6-35a6-869a-502ccd574ce7,Amhurst Medical Practice  Brasted Practice,High Street nan,Sevenoaks,Kent,TN13 1,
715ed011-5513-33dd-9d93-ba271e05239a,Little Brook Hospital,Bow Arrow Lane nan,Dartford,Kent,DA2 6,+44 1322622222
7e90aa5d-b052-323d-a723-698e09ac2132,Otford Medical Centre,,Sevenoaks,Kent,TN14 5,
6f70f732-eb94-3e01-81ca-0aa5b572a00a,Cygnet Hospital Godden Green,,Sevenoaks,Kent,TN13 1,+441732763491
232e7a63-da7f-3247-803c-49728bcabfde,Sheppey Community Hospital,,,Kent,,
e865dbbb-83a8-3110-9248-7764fceae883,Swanscombe Health Centre,,Swanscombe,Kent,DA10 0,
eb19f5a6-8664-3a06-be06-4bc0cfdad1a1,Will Adams NHS Treatment Centre,,Gillingham,Kent,ME7 4,
3234cc19-337c-37d2-9972-e1e737a11fb3,Whitstable and Tankerton Hospital,,Whitstable,Kent,CT5 1,
26591344-c71e-3076-be8d-685bf38de4ee,Kingswood Surgery,,Tunbridge Wells,Kent,TN1 1,
fcb24483-139c-3048-8d31-dc793867e6ec,Oakfield Health Centre,Windsor Road nan,Gravesend,Kent,DA11 7,
a6549dc6-65f0-397e-8f94-8e7131d52f3d,Kent and Canterbury Hospital,Ethelbert Road nan,Canterbury,Kent,CT1 2,
43ddcff2-c675-37b9-97bd-1bbc03987890,The London Road Medical Centre,London Road 32,Sittingbourne,Kent,ME10 4,
bdbe7421-24fa-3727-b354-8a101ca3382d,Rusthall Medical Centre,,Tunbridge Wells,Kent,TN4 8,
4acacb0a-2282-3216-81e7-c290641d6dba,Little Brook Hospital,Bow Arrow Lane nan,Dartford,Kent,DA2 6,+44 1322622222
68013caa-08ac-3c82-8396-bcf392ad2f6f,The London Road Medical Centre,London Road 32,Sittingbourne,Kent,ME10 4,
b6ecafa3-c698-38bb-bd3c-7b71c9613165,Darent Valley Hospital,,Dartford,Kent,DA1 1,
8d9310dd-0a16-35ee-b324-f4910bf1f4a2,Oaklands Health Centre,Stade Street nan,Hythe,Kent,CT21 5,
a0fd521e-2af7-328d-88d1-4ab64788d62d,The Surgery,Old Road nan,Canterbury,Kent,CT4 6,
ae6ca4a7-d828-3b56-a0d4-f222aff9fac9,Devon Road Surgery,,Dartford,Kent,DA4 9,
1d425f16-e59c-3fec-a115-292e00379d36,Kingswood Surgery,,Tunbridge Wells,Kent,TN1 1,
6adc5967-8c21-3bfa-bef4-3d057306ffe3,Avicenna Medical Centre,Oxley Shaw Lane nan,West Malling,Kent,ME19 5,
d0b415d1-e256-3441-b730-12884feefd71,Chartham Surgery,,Canterbury,Kent,CT4 7,
318a319c-3ed5-3705-89b6-120476856384,Swanscombe Health Centre,,Swanscombe,Kent,DA10 0,
a3a2d0b0-34c1-3524-929d-163895d8a78c,Will Adams NHS Treatment Centre,,Gillingham,Kent,ME7 4,
9f548ec6-9532-366c-9922-19f5b6b89e74,Spire Alexandra Hospital,Impton Lane nan,Chatham,Kent,ME4 4,
338f192c-aeaa-3d5c-9513-ee4fe44319e8,William Harvey Hospital,,Ashford,Kent,TN23 1,
2dd4102d-5703-3fd6-b64d-9c46d8025969,Faversham Cottage Hospital,,Faversham,Kent,ME13 8,
d11c9986-5219-3ed7-b62b-3d4dad28eb64,The Maidstone Hospital,,Maidstone,Kent,ME16 9,
354e253d-29a8-3d2d-8c48-722ce9a3a1af,Whitstable and Tankerton Hospital,,Whitstable,Kent,CT5 1,
ef2c861d-57dd-3264-9f43-68c5c955fd4d,The Surgery,Old Road nan,Canterbury,Kent,CT4 6,
50219537-d4bc-35ba-878a-b2a5f20bd68d,Queen Elizabeth The Queen Mother Hospital,,Margate,Kent,CT9 4,
c7f6e3f5-69ec-3b89-9d86-31cb374a05d5,Willesborough Health Centre,,Ashford,Kent,TN24 0,
1da698d1-f955-36c0-a06e-e9796713c444,The One Ashford Hospital,,Ashford,Kent,TN23 1,
c56fc2ba-d66b-363c-b55e-0fdbc8bf4736,Sheppey Community Hospital,,,Kent,,
963938d3-c3cd-346a-b598-cd7e324b9da8,Dame Sybil Thorndyke Health Center,,Rochester,Kent,ME1 1,
9b240bdb-d7b7-30d6-ac83-bc424006a3ca,East Cliff Practice,Dumpton Park Drive nan,Ramsgate,Kent,CT11 8,
f27e6ebf-9454-32d5-9815-b19d3ff84913,Park Farm Surgery,Alder Road 1,Folkestone,Kent,CT19 5,
74fbe624-5832-31ab-99c9-a488c6c2d24d,Ivy Court Surgery (temporary Location),,Tenterden,Kent,TN30 6,
e7616a82-bddf-3e88-9e2b-fe762fc41148,St Stephen's Primary Care Health Centre,,Ashford,Kent,TN23 1,
43429141-72ef-3aca-922d-5ba22cbb9b51,Dr Dharan M and Partners,Malvern Road 90-92,Gillingham,Kent,ME7 4,
384c7f88-8170-3259-986c-a871ddbea37a,Oaklands Health Centre,Stade Street nan,Hythe,Kent,CT21 5,
a909f1b7-0112-35ef-b1c5-0c087a349e13,Crayford Town Surgery,,Dartford,Kent,DA1 4,
aed42f4f-abf3-32f6-b0ec-2fac3533a725,Shorne Village Surgery,,Gravesend,Kent,DA12 3,
a10d0831-fd82-3513-babc-3055565d6650,Sydenham House Medical Centre,Mill Court nan,Ashford,Kent,TN23 1,+44 1233 645851
d24534a2-ea44-35ad-961b-9c61ca49a919,William Harvey Hospital,,Ashford,Kent,TN23 1,
93363f72-87b8-3d50-8909-411db209f859,St. John's Medical Practice,St. Johns Hill 39,Sevenoaks,Kent,TN13 1,
32051257-73f1-3d6e-a718-6980fcafb4ff,The One Ashford Hospital,,Ashford,Kent,TN23 1,
3e52577e-5678-3cc4-a61e-8daddeda8478,Chartham Surgery,,Canterbury,Kent,CT4 7,
fbc14abb-8203-34b7-81dd-3df691f13f5d,Park Farm Surgery,Alder Road 1,Folkestone,Kent,CT19 5,
7ed060ef-dc03-3d38-96a1-aabacbd0f36e,Lyminge Surgery,,Folkestone,Kent,CT18 8,
a0f29d6e-cbee-3c7e-8368-28fc762f7799,Oaklands Health Centre,Stade Street nan,Hythe,Kent,CT21 5,
7eff72c4-49ff-3c54-981d-e026ca92f28a,College Road Clinic,,Margate,Kent,CT9 1,
